205;CORSIER;Ecole de Corsier (élémentaire);zone de sport;Mini terrain de foot;terrain;1;extérieur
206;DARDAGNY;Centre sportif de Dardagny;salle;Salle polyvalente;salle;1;intérieur
207;DARDAGNY;Centre sportif de Dardagny;salle;Local de judo;salle;1;intérieur
208;CHENE-BOURG;Parc intergénérationnel de l'Ancienne Mairie;zone de sport;Terrain multisports clôturé;terrain;1;extérieur
209;CHENE-BOURG;Parc intergénérationnel de l'Ancienne Mairie;zone de sport;Fitness urbain;terrain;1;extérieur
210;CHENE-BOURG;Parc Mirany;terrain;Terrain multisports clôturé;terrain;1;extérieur
211;CHENE-BOURG;Parc Mirany;terrain;Mini terrain de football;terrain;1;extérieur
212;CHENE-BOURG;Parc Mirany;terrain;Boulodrome;terrain;2;extérieur
213;CHOULEX;Salle de gymnastique de Choulex;salle;Salle de gymnastique;salle;1;intérieur
214;CHOULEX;Salle de gymnastique de Choulex;salle;Salle de rythmique;salle;1;intérieur
215;CHOULEX;Zone multisport de Chambet;terrain;Terrain de football 1;terrain;1;extérieur
216;CHOULEX;Zone multisport de Chambet;terrain;Terrain de football 2;terrain;1;extérieur
217;CHOULEX;Zone multisport de Chambet;terrain;Court de tennis;court;1;extérieur
218;CHOULEX;Zone multisport de Chambet;terrain;Terrains de pétanque;terrain;3;couvert
219;CHOULEX;Terrain de pétanque;terrain;Terrain de pétanque;terrain;1;intérieur
220;CHOULEX;Ecurie Deruaz;Manège;Ecurie Deruaz;Manège;1;extérieur
221;CHOULEX;Ecurie de Choulex;Manège;Ecurie de Choulex;Manège;1;extérieur et intérieur
222;COLLEX-BOSSY;Manège de Mâchefer;Manège;Manège de Mâchefer;Manège;1;extérieur et intérieur
223;COLLEX-BOSSY;Salle communale (sous-sol);salle;Salle de Judo;salle;1;intérieur
224;COLLEX-BOSSY;Terrain multisports clôturé;terrain;Terrain multisports clôturé;terrain;1;extérieur
225;COLLEX-BOSSY;Stand de tir à l'arc;stand;Stand de tir à l'arc;stand;1;extérieur
226;COLLEX-BOSSY;Stade Marc Burdet;terrain;Terrain de football - entraînement;terrain;1;extérieur
227;COLLEX-BOSSY;Stade Marc Burdet;terrain;Terrain de football 1;terrain;1;extérieur
228;COLLEX-BOSSY;Stade Marc Burdet;terrain;Terrain de football 2-3;terrain;2;extérieur
229;COLLEX-BOSSY;Golf Vieille-Bâtie;terrain;Golf;terrain;1;extérieur
230;COLLEX-BOSSY;Amicale de pétanque de Collex-Bossy;terrain;Terrains de pétanque;terrain;1;intérieur
231;COLLEX-BOSSY;Amicale de pétanque de Collex-Bossy;terrain;Terrains de pétanque couvert;terrain;2;intérieur
232;COLLEX-BOSSY;Ecole de Collex-Bossy;salle;Terrain de basketball;terrain;1;extérieur
233;COLLEX-BOSSY;Ecole de Collex-Bossy;salle;Salle de gymnastique;salle;1;intérieur
234;COLLEX-BOSSY;Randonnée pédestre rivière;randonnée;Promenade du Marquet;promenades;1;extérieur
235;COLLEX-BOSSY;Randonnée pédestre étang;randonnée;Promenade du Canal;promenades;1;extérieur
236;COLLONGE-BELLERIVE;Port de Bellerive;port;Port;aquatique;1;extérieur
237;COLLONGE-BELLERIVE;Terrain de football de la Californie;terrain;Terrain de football A;terrain;1;extérieur
238;COLLONGE-BELLERIVE;TC Collonge-Bellerive;court;Courts de tennis intérieurs;court;2;intérieur
239;COLLONGE-BELLERIVE;TC Collonge-Bellerive;court;Courts de tennis couverts;court;2;modulable
240;COLLONGE-BELLERIVE;TC Collonge-Bellerive;court;Mini-courts;court;2;extérieur
241;COLLONGE-BELLERIVE;TC Collonge-Bellerive;court;Courts de tennis extérieurs;court;4;extérieur
242;COLLONGE-BELLERIVE;Terrain de football de la Capite;terrain;Terrain de football B;terrain;1;extérieur
243;COLLONGE-BELLERIVE;Port de la Gouille;port;Port;aquatique;1;extérieur
244;COLLONGE-BELLERIVE;Ecole élémentaire de Collonge-Bellerive;zone de sport;Terrain multisport;terrain;1;extérieur
245;COLLONGE-BELLERIVE;Plage de la Nymphe;plage;Plage;aquatique;1;extérieur
246;COLLONGE-BELLERIVE;Skate park de Collonge;terrain;Skate park;terrain;1;extérieur
247;COLLONGE-BELLERIVE;Patinoire de Vésenaz;Patinoire;Patinoire;patinoire;1;extérieur
248;COLLONGE-BELLERIVE;Le Port-Bleu;port et plage;Plage et ponton;aquatique;1;extérieur
249;COLLONGE-BELLERIVE;Plage de la Savonnière;plage;Epuisoir planches à voile;aquatique;1;extérieur
250;COLLONGE-BELLERIVE;Plage de la Savonnière;plage;Plage;aquatique;1;extérieur
251;COLLONGE-BELLERIVE;Pointe-à-la-Bise;port et plage;Plage;aquatique;1;extérieur
252;COLLONGE-BELLERIVE;Pointe-à-la-Bise;port et plage;"Port ""des pêcheurs""";aquatique;1;extérieur
253;COLLONGE-BELLERIVE;Pointe-à-la-Bise;port et plage;Club d'aviron Vésenaz;aquatique;1;extérieur
254;COLLONGE-BELLERIVE;La Pallanterie - Manège de Genève;Manège;Manège de Genève;Manège;1;extérieur et intérieur
255;COLLONGE-BELLERIVE;CO de Bois-Caran;zone de sport;Salle de gymnastique;salle;3;intérieur
256;COLLONGE-BELLERIVE;CO de Bois-Caran;zone de sport;Pistes extérieures;terrain;1;extérieur
257;COLLONGE-BELLERIVE;CO de Bois-Caran;zone de sport;Terrains de basket;terrain;2;extérieur
258;COLLONGE-BELLERIVE;Ecole primaire de Collonge-Bellerive;zone de sport;Terrain de basketball;terrain;1;extérieur
259;COLLONGE-BELLERIVE;Ecole primaire de Collonge-Bellerive;zone de sport;Salle de rythmique;salle;1;intérieur
260;COLLONGE-BELLERIVE;Ecole primaire de Collonge-Bellerive;zone de sport;Salle de gymnastique;salle;1;intérieur
261;COLLONGE-BELLERIVE;Ecole primaire de Collonge-Bellerive;zone de sport;Salle de judo;salle;1;intérieur
262;COLLONGE-BELLERIVE;Ecole Vésenaz-Californie;zone de sport;Salle de rythmique;salle;2;intérieur
263;COLLONGE-BELLERIVE;Ecole Vésenaz-Californie;zone de sport;Terrain de basketball;terrain;1;extérieur
264;COLLONGE-BELLERIVE;Ecole Vésenaz-Californie;zone de sport;Salle de gymnastique;salle;1;intérieur
265;COLOGNY;Port Noir - La Nautique;port;Club d'aviron;aquatique;1;extérieur
266;COLOGNY;Port Noir - La Nautique;port;Embarcadère ski nautique;aquatique;1;extérieur
267;COLOGNY;Port Noir - La Nautique;port;Port;aquatique;1;extérieur
268;COLOGNY;Port de la Tour-Carrée;port;Epuisoir à planches à voile;aquatique;1;extérieur
269;COLOGNY;Port de la Tour-Carrée;port;Port;aquatique;1;extérieur
270;COLOGNY;Port de la Belotte;port;Port;aquatique;1;extérieur
271;COLOGNY;Genève-Plage;plage;Plage;aquatique;1;extérieur
272;COLOGNY;Genève-Plage;plage;Genève Plage;piscine;1;extérieur
273;COLOGNY;Genève-Plage;plage;Terrain de beach-volley;terrain;2;extérieur
274;COLOGNY;Genève-Plage;plage;Boulodrome;terrain;3;extérieur
275;COLOGNY;Genève-Plage;plage;Tables de ping-pong;terrain;10;extérieur
276;COLOGNY;Stade de Frontenex;stade;Terrain de football Frontenex A;terrain;1;extérieur
277;COLOGNY;Stade de Frontenex;stade;Terrain de football Frontenex B;terrain;1;extérieur
278;COLOGNY;Stade de Frontenex;stade;Terrain de football Frontenex D (Pré-Picot);terrain;1;extérieur
279;COLOGNY;Ecole du Manoir;zone de sport;Terrain de football;terrain;1;extérieur
280;COLOGNY;Ecole du Manoir;zone de sport;Boulodrome;terrain;2;extérieur
281;COLOGNY;Ecole du Manoir;zone de sport;Salle de gymnastique;salle;1;intérieur
282;COLOGNY;Ecole du Manoir;zone de sport;Salle omnisports;salle;1;intérieur
283;COLOGNY;Centre sportif de Cologny;centre sportif;Terrain de badminton - Halle de sports;court;3;intérieur
284;COLOGNY;Centre sportif de Cologny;centre sportif;Squash;salle;2;intérieur
285;COLOGNY;Centre sportif de Cologny;centre sportif;Salle de gymnastique;salle;1;intérieur
286;COLOGNY;Centre sportif de Cologny;centre sportif;Courts de tennis;court;6;extérieur
287;COLOGNY;Centre sportif de Cologny;centre sportif;Courts de tennis - Halle de sports;salle;2;intérieur
288;COLOGNY;Centre sportif de Cologny;centre sportif;Squash - Halle de sports;terrain;3;intérieur
289;COLOGNY;Centre sportif de Cologny;centre sportif;Salle de fitness - Halle de sports;salle;1;intérieur
290;COLOGNY;Centre sportif de Cologny;centre sportif;Mur de grimpe - Halle de sports;mur;1;intérieur
291;COLOGNY;Centre sportif de Cologny;centre sportif;Boulodrome;terrain;1;extérieur
292;COLOGNY;Tropical Corner;port et plage;Centre ski-nautique;aquatique;1;extérieur
293;COLOGNY;Tropical Corner;port et plage;Centre véliplanchiste;aquatique;1;extérieur
294;CAROUGE;Ecole de la Vigne-Rouge;zone de sport;Salle de gymnastique;salle;1;intérieur
295;CAROUGE;Ecole de la Vigne-Rouge;zone de sport;Salle de rythmique;salle;1;intérieur
296;CAROUGE;Centre sportif des Pervenches;centre sportif;Piscine;piscine;1;intérieur
297;CAROUGE;Centre sportif des Pervenches;centre sportif;Salle de sports;salle;1;intérieur
298;CAROUGE;Centre sportif des Pervenches;centre sportif;Salle de rythmique;salle;1;intérieur
299;CAROUGE;Centre sportif des Pervenches;centre sportif;Salle de judo;salle;1;intérieur
300;CAROUGE;Centre sportif des Pervenches;centre sportif;Mini terrain de foot;terrain;1;extérieur
